timestamp,superwatch_wave[0],superwatch_wave[10],superwatch_wave[11],superwatch_wave[12],superwatch_wave[13],superwatch_wave[14],superwatch_wave[15],superwatch_wave[1],superwatch_wave[2],superwatch_wave[3],superwatch_wave[4],superwatch_wave[5],superwatch_wave[6],superwatch_wave[7],superwatch_wave[8],superwatch_wave[9]
0.965169,-80.53,98.87,85.59,59.29,23.95,-15.02,-51.71,-97.09,-98.87,-85.59,-59.29,-23.96,15.02,51.71,80.53,97.09
0.966008,-80.90,98.77,85.26,58.78,23.34,-15.64,-52.25,-97.24,-98.77,-85.26,-58.78,-23.34,15.64,52.25,80.90,97.24
0.967012,-81.27,98.67,84.93,58.27,22.73,-16.26,-52.78,-97.38,-98.67,-84.93,-58.27,-22.73,16.26,52.78,81.27,97.38
0.968010,-81.63,98.56,84.60,57.76,22.12,-16.88,-53.32,-97.52,-98.56,-84.60,-57.76,-22.12,16.88,53.32,81.63,97.52
0.969009,-82.00,98.46,84.26,57.24,21.51,-17.50,-53.85,-97.66,-98.46,-84.26,-57.24,-21.51,17.50,53.85,82.00,97.66
0.970090,-82.35,98.34,83.92,56.73,20.89,-18.12,-54.38,-97.79,-98.34,-83.92,-56.73,-20.89,18.12,54.38,82.35,97.79
0.971008,-82.71,98.23,83.58,56.21,20.28,-18.74,-54.90,-97.92,-98.23,-83.58,-56.21,-20.28,18.74,54.90,82.71,97.92
0.972008,-83.06,98.11,83.23,55.69,19.66,-19.35,-55.43,-98.05,-98.11,-83.23,-55.69,-19.66,19.35,55.43,83.06,98.05
0.973009,-83.41,97.99,82.88,55.16,19.05,-19.97,-55.95,-98.17,-97.99,-82.88,-55.16,-19.05,19.97,55.95,83.41,98.17
0.974008,-83.75,97.86,82.53,54.64,18.43,-20.59,-56.47,-98.29,-97.86,-82.53,-54.64,-18.43,20.59,56.47,83.75,98.29
0.975010,-84.09,97.73,82.17,54.11,17.81,-21.20,-56.99,-98.40,-97.73,-82.17,-54.11,-17.81,21.20,56.99,84.09,98.40
0.976013,-84.43,97.59,81.81,53.58,17.19,-21.81,-57.50,-98.51,-97.59,-81.81,-53.58,-17.19,21.81,57.50,84.43,98.51
0.977008,-84.77,97.45,81.45,53.05,16.57,-22.43,-58.01,-98.62,-97.45,-81.45,-53.05,-16.57,22.43,58.01,84.77,98.62
0.978007,-85.10,97.31,81.09,52.52,15.95,-23.04,-58.52,-98.72,-97.31,-81.09,-52.52,-15.95,23.04,58.52,85.10,98.72
0.979008,-85.43,97.16,80.72,51.98,15.33,-23.65,-59.03,-98.82,-97.16,-80.72,-51.98,-15.33,23.65,59.03,85.43,98.82
0.980007,-85.75,97.01,80.34,51.44,14.71,-24.26,-59.54,-98.91,-97.01,-80.34,-51.44,-14.71,24.26,59.54,85.75,98.91
0.981008,-86.07,96.86,79.97,50.90,14.09,-24.87,-60.04,-99.00,-96.86,-79.97,-50.90,-14.09,24.87,60.04,86.07,99.00
0.982090,-86.39,96.70,79.59,50.36,13.47,-25.48,-60.54,-99.09,-96.70,-79.59,-50.36,-13.47,25.48,60.54,86.39,99.09
0.983010,-86.71,96.54,79.21,49.82,12.84,-26.08,-61.04,-99.17,-96.54,-79.21,-49.82,-12.84,26.08,61.04,86.71,99.17
0.984009,-87.02,96.37,78.82,49.27,12.22,-26.69,-61.54,-99.25,-96.37,-78.82,-49.27,-12.22,26.69,61.54,87.02,99.25
0.985011,-87.33,96.20,78.43,48.72,11.60,-27.30,-62.03,-99.33,-96.20,-78.43,-48.72,-11.60,27.30,62.03,87.33,99.33
0.986011,-87.63,96.03,78.04,48.18,10.97,-27.90,-62.52,-99.40,-96.03,-78.04,-48.18,-10.97,27.90,62.52,87.63,99.40
0.987013,-87.93,95.85,77.65,47.62,10.35,-28.50,-63.01,-99.46,-95.85,-77.65,-47.62,-10.35,28.50,63.01,87.93,99.46
0.988008,-88.23,95.67,77.25,47.07,9.72,-29.10,-63.50,-99.53,-95.67,-77.25,-47.07,-9.72,29.10,63.50,88.23,99.53
0.989009,-88.52,95.49,76.85,46.52,9.10,-29.70,-63.98,-99.59,-95.49,-76.85,-46.52,-9.10,29.70,63.98,88.52,99.59
0.990092,-88.81,95.30,76.45,45.96,8.47,-30.30,-64.47,-99.64,-95.30,-76.45,-45.96,-8.47,30.30,64.47,88.81,99.64
0.991007,-89.10,95.11,76.04,45.40,7.85,-30.90,-64.94,-99.69,-95.11,-76.04,-45.40,-7.85,30.90,64.94,89.10,99.69
0.992008,-89.38,94.91,75.63,44.84,7.22,-31.50,-65.42,-99.74,-94.91,-75.63,-44.84,-7.22,31.50,65.42,89.38,99.74
0.993010,-89.66,94.71,75.22,44.28,6.59,-32.09,-65.90,-99.78,-94.71,-75.22,-44.28,-6.59,32.09,65.90,89.66,99.78
0.994010,-89.94,94.51,74.80,43.71,5.97,-32.69,-66.37,-99.82,-94.51,-74.80,-43.71,-5.97,32.69,66.37,89.94,99.82
0.995010,-90.21,94.30,74.38,43.15,5.34,-33.28,-66.84,-99.86,-94.30,-74.38,-43.15,-5.34,33.28,66.84,90.21,99.86
0.996008,-90.48,94.09,73.96,42.58,4.71,-33.87,-67.30,-99.89,-94.09,-73.96,-42.58,-4.71,33.87,67.30,90.48,99.89
0.997009,-90.75,93.87,73.54,42.01,4.08,-34.46,-67.76,-99.92,-93.87,-73.54,-42.01,-4.08,34.46,67.76,90.75,99.92
0.998014,-91.01,93.65,73.11,41.44,3.46,-35.05,-68.23,-99.94,-93.65,-73.11,-41.44,-3.46,35.05,68.23,91.01,99.94
0.999009,-91.27,93.43,72.68,40.86,2.83,-35.64,-68.68,-99.96,-93.43,-72.68,-40.86,-2.83,35.64,68.68,91.27,99.96
1.000009,-91.52,93.21,72.25,40.29,2.20,-36.23,-69.14,-99.98,-93.21,-72.25,-40.29,-2.20,36.23,69.14,91.52,99.98
1.001011,-91.78,92.98,71.81,39.71,1.57,-36.81,-69.59,-99.99,-92.98,-71.81,-39.71,-1.57,36.81,69.59,91.78,99.99
1.002013,-92.02,92.74,71.37,39.14,0.94,-37.40,-70.04,-100.00,-92.74,-71.37,-39.14,-0.94,37.40,70.04,92.02,100.00
1.003009,-92.27,92.51,70.93,38.56,0.31,-37.98,-70.49,-100.00,-92.51,-70.93,-38.56,-0.31,37.98,70.49,92.27,100.00
1.004063,-92.51,92.27,70.49,37.98,-0.31,-38.56,-70.93,-100.00,-92.27,-70.49,-37.98,0.31,38.56,70.93,92.51,100.00
1.005010,-92.74,92.02,70.04,37.40,-0.94,-39.14,-71.37,-100.00,-92.02,-70.04,-37.40,0.94,39.14,71.37,92.74,100.00
1.006008,-92.98,91.78,69.59,36.81,-1.57,-39.71,-71.81,-99.99,-91.78,-69.59,-36.81,1.57,39.71,71.81,92.98,99.99
1.007010,-93.21,91.52,69.14,36.23,-2.20,-40.29,-72.25,-99.98,-91.52,-69.14,-36.23,2.20,40.29,72.25,93.21,99.98
1.008076,-93.43,91.27,68.68,35.64,-2.83,-40.86,-72.68,-99.96,-91.27,-68.68,-35.64,2.83,40.86,72.68,93.43,99.96
1.009014,-93.65,91.01,68.23,35.05,-3.46,-41.44,-73.11,-99.94,-91.01,-68.23,-35.05,3.46,41.44,73.11,93.65,99.94
1.010012,-93.87,90.75,67.76,34.46,-4.08,-42.01,-73.54,-99.92,-90.75,-67.76,-34.46,4.08,42.01,73.54,93.87,99.92
1.011010,-94.09,90.48,67.30,33.87,-4.71,-42.58,-73.96,-99.89,-90.48,-67.30,-33.87,4.71,42.58,73.96,94.09,99.89
1.012007,-94.30,90.21,66.84,33.28,-5.34,-43.15,-74.38,-99.86,-90.21,-66.84,-33.28,5.34,43.15,74.38,94.30,99.86
1.013008,-94.51,89.94,66.37,32.69,-5.97,-43.71,-74.80,-99.82,-89.94,-66.37,-32.69,5.97,43.71,74.80,94.51,99.82
1.014009,-94.71,89.66,65.90,32.09,-6.59,-44.28,-75.22,-99.78,-89.66,-65.90,-32.09,6.59,44.28,75.22,94.71,99.78
1.015009,-94.91,89.38,65.42,31.50,-7.22,-44.84,-75.63,-99.74,-89.38,-65.42,-31.50,7.22,44.84,75.63,94.91,99.74
1.016009,-95.11,89.10,64.94,30.90,-7.85,-45.40,-76.04,-99.69,-89.10,-64.94,-30.90,7.85,45.40,76.04,95.11,99.69
1.017009,-95.30,88.81,64.47,30.30,-8.47,-45.96,-76.45,-99.64,-88.81,-64.47,-30.30,8.47,45.96,76.45,95.30,99.64
1.018062,-95.49,88.52,63.98,29.70,-9.10,-46.52,-76.85,-99.59,-88.52,-63.98,-29.70,9.10,46.52,76.85,95.49,99.59
1.019008,-95.67,88.23,63.50,29.10,-9.72,-47.07,-77.25,-99.53,-88.23,-63.50,-29.10,9.72,47.07,77.25,95.67,99.53
1.020015,-95.85,87.93,63.01,28.50,-10.35,-47.62,-77.65,-99.46,-87.93,-63.01,-28.50,10.35,47.62,77.65,95.85,99.46
1.021009,-96.03,87.63,62.52,27.90,-10.97,-48.18,-78.04,-99.40,-87.63,-62.52,-27.90,10.97,48.18,78.04,96.03,99.40
1.022008,-96.20,87.33,62.03,27.30,-11.60,-48.72,-78.43,-99.33,-87.33,-62.03,-27.30,11.60,48.73,78.43,96.20,99.33
1.023012,-96.37,87.02,61.54,26.69,-12.22,-49.27,-78.82,-99.25,-87.02,-61.54,-26.69,12.22,49.27,78.82,96.37,99.25
1.024011,-96.54,86.71,61.04,26.08,-12.84,-49.82,-79.21,-99.17,-86.71,-61.04,-26.08,12.84,49.82,79.21,96.54,99.17
1.025072,-96.70,86.39,60.54,25.48,-13.47,-50.36,-79.59,-99.09,-86.39,-60.54,-25.48,13.47,50.36,79.59,96.70,99.09
1.026009,-96.86,86.07,60.04,24.87,-14.09,-50.90,-79.97,-99.00,-86.07,-60.04,-24.87,14.09,50.90,79.97,96.86,99.00
1.027010,-97.01,85.75,59.54,24.26,-14.71,-51.44,-80.34,-98.91,-85.75,-59.54,-24.26,14.71,51.44,80.34,97.01,98.91
1.028011,-97.16,85.43,59.03,23.65,-15.33,-51.98,-80.72,-98.82,-85.43,-59.03,-23.65,15.33,51.98,80.72,97.16,98.82
1.029013,-97.31,85.10,58.52,23.04,-15.95,-52.52,-81.09,-98.72,-85.10,-58.52,-23.04,15.95,52.52,81.09,97.31,98.72
1.030022,-97.45,84.77,58.01,22.43,-16.57,-53.05,-81.45,-98.62,-84.77,-58.01,-22.43,16.57,53.05,81.45,97.45,98.62
1.031013,-97.59,84.43,57.50,21.81,-17.19,-53.58,-81.81,-98.51,-84.43,-57.50,-21.81,17.19,53.58,81.81,97.59,98.51
1.032013,-97.73,84.09,56.99,21.20,-17.81,-54.11,-82.17,-98.40,-84.09,-56.99,-21.20,17.81,54.11,82.17,97.73,98.40
1.033012,-97.86,83.75,56.47,20.59,-18.43,-54.64,-82.53,-98.29,-83.75,-56.47,-20.59,18.43,54.64,82.53,97.86,98.29
1.034009,-97.99,83.41,55.95,19.97,-19.05,-55.16,-82.88,-98.17,-83.41,-55.95,-19.97,19.05,55.16,82.88,97.99,98.17
1.035010,-98.11,83.06,55.43,19.35,-19.66,-55.69,-83.23,-98.05,-83.06,-55.43,-19.35,19.66,55.69,83.23,98.11,98.05
1.036011,-98.23,82.71,54.90,18.74,-20.28,-56.21,-83.58,-97.92,-82.71,-54.90,-18.74,20.28,56.21,83.58,98.23,97.92
1.037011,-98.34,82.35,54.38,18.12,-20.89,-56.73,-83.92,-97.79,-82.35,-54.38,-18.12,20.89,56.73,83.92,98.34,97.79
1.038010,-98.46,82.00,53.85,17.50,-21.51,-57.24,-84.26,-97.66,-82.00,-53.85,-17.50,21.51,57.24,84.26,98.46,97.66
1.039063,-98.56,81.63,53.32,16.88,-22.12,-57.76,-84.60,-97.52,-81.63,-53.32,-16.88,22.12,57.76,84.60,98.56,97.52
1.040009,-98.67,81.27,52.78,16.26,-22.73,-58.27,-84.93,-97.38,-81.27,-52.78,-16.26,22.73,58.27,84.93,98.67,97.38
1.041009,-98.77,80.90,52.25,15.64,-23.34,-58.78,-85.26,-97.24,-80.90,-52.25,-15.64,23.34,58.78,85.26,98.77,97.24
1.042182,-98.87,80.16,51.17,14.40,-24.56,-59.79,-85.91,-97.09,-80.53,-51.71,-15.02,23.96,59.29,85.59,98.87,97.09
1.043008,-98.96,80.16,51.17,14.40,-24.56,-59.79,-85.91,-96.94,-80.16,-51.17,-14.40,24.56,59.79,85.91,98.96,96.94
1.044008,-99.05,79.78,50.63,13.78,-25.17,-60.29,-86.23,-96.78,-79.78,-50.63,-13.78,25.17,60.29,86.23,99.05,96.78
1.045078,-99.13,79.40,50.09,13.16,-25.78,-60.79,-86.55,-96.62,-79.40,-50.09,-13.16,25.78,60.79,86.55,99.13,96.62
1.046008,-99.21,79.02,49.55,12.53,-26.39,-61.29,-86.86,-96.46,-79.02,-49.55,-12.53,26.39,61.29,86.86,99.21,96.46
1.047009,-99.29,78.63,49.00,11.91,-26.99,-61.79,-87.17,-96.29,-78.63,-49.00,-11.91,26.99,61.79,87.17,99.29,96.29
1.048013,-99.36,78.24,48.45,11.29,-27.60,-62.28,-87.48,-96.12,-78.24,-48.45,-11.29,27.60,62.28,87.48,99.36,96.12
1.049012,-99.43,77.85,47.90,10.66,-28.20,-62.77,-87.78,-95.94,-77.85,-47.90,-10.66,28.20,62.77,87.78,99.43,95.94
1.050090,-99.50,77.45,47.35,10.04,-28.80,-63.26,-88.08,-95.76,-77.45,-47.35,-10.04,28.80,63.26,88.08,99.50,95.76
1.051008,-99.56,77.05,46.79,9.41,-29.40,-63.74,-88.38,-95.58,-77.05,-46.79,-9.41,29.40,63.74,88.38,99.56,95.58
